1,1.8948532663345337,2813,10000,28.13
2,1.8285289625167847,3515,10000,35.15
3,1.357087793159485,4998,10000,49.98
4,1.2768119485855103,5577,10000,55.77
5,2.167309837913513,4742,10000,47.42
6,1.0476425886154175,6380,10000,63.8
7,1.1110740201950073,6449,10000,64.49
8,0.8261265635490418,7051,10000,70.51
9,1.0488207588195801,6421,10000,64.21
10,1.4914338180541993,6014,10000,60.14
11,0.7241536593914032,7526,10000,75.26
12,0.7864308513641357,7377,10000,73.77
13,0.6702825651168823,7742,10000,77.42
14,1.2684579486846923,6160,10000,61.6
15,1.2712615831375123,6418,10000,64.18
16,0.9183657669067383,7102,10000,71.02
17,0.7521066983222962,7510,10000,75.1
18,0.6607146669387818,7694,10000,76.94
19,0.7987272584915162,7506,10000,75.06
20,0.7153678226470948,7713,10000,77.13
21,1.128292542552948,6624,10000,66.24
22,0.9698050073623657,6989,10000,69.89
23,0.7089016668319702,7682,10000,76.82
24,0.6899211017608643,7763,10000,77.63
25,0.6371195442199707,7899,10000,78.99
26,0.7233232965469361,7591,10000,75.91
27,0.9689758678436279,7125,10000,71.25
28,0.7829210699081421,7563,10000,75.63
29,0.9322095710754394,7137,10000,71.37
30,0.48730415909290314,8339,10000,83.39
31,0.6221368104934693,7904,10000,79.04
32,0.8418966364860535,7290,10000,72.9
33,0.6011320487499237,7918,10000,79.18
34,0.5941073522090912,8058,10000,80.58
35,0.6533510575771332,7914,10000,79.14
36,1.0043773933410645,7084,10000,70.84
37,0.5964568950653076,7992,10000,79.92
38,0.6290783441066742,7885,10000,78.85
39,0.6600201707839966,7982,10000,79.82
40,0.7510989359855652,7645,10000,76.45
41,0.7840787893295288,7565,10000,75.65
42,0.6901143290519715,7750,10000,77.5
43,0.6498509519577026,7889,10000,78.89
44,0.8468345020294189,7433,10000,74.33
45,0.6568329132080079,7887,10000,78.87
46,0.8237090049743653,7540,10000,75.4
47,0.6703217473983765,7801,10000,78.01
48,0.5854992007255554,8052,10000,80.52
49,0.833284355545044,7391,10000,73.91
50,0.6937147193908692,7833,10000,78.33
51,0.8924119662284851,7189,10000,71.89
52,0.7845465758800506,7495,10000,74.95
53,0.598534397315979,8024,10000,80.24
54,0.7400119853973388,7554,10000,75.54
55,0.6207606474876404,7906,10000,79.06
56,0.7191318742752075,7675,10000,76.75
57,0.5363249980449677,8245,10000,82.45
58,0.6056787448883056,8052,10000,80.52
59,0.5474870403528214,8171,10000,81.71
60,0.6463776773929596,7927,10000,79.27
61,0.6902544311523438,7957,10000,79.57
62,0.695193943977356,7854,10000,78.54
63,0.732871277332306,7703,10000,77.03
64,0.4648328746795654,8439,10000,84.39
65,0.6548467982292175,7902,10000,79.02
66,0.6685640796661377,7867,10000,78.67
67,0.6285490727424622,8015,10000,80.15
68,0.8890152348518372,7269,10000,72.69
69,2.1565336032867433,5260,10000,52.6
70,0.5281726558685302,8151,10000,81.51
71,0.6574434840202331,7993,10000,79.93
72,0.6940871910095214,7808,10000,78.08
73,0.6305206586837768,7977,10000,79.77
74,0.5002898613929748,8401,10000,84.01
75,0.5972086459159851,8022,10000,80.22
76,0.44988872814178466,8478,10000,84.78
77,0.7269913429260254,7782,10000,77.82
78,0.5091964994907379,8259,10000,82.59
79,0.5971681698799133,8021,10000,80.21
80,0.6520710014343262,7873,10000,78.73
81,0.8313791028022766,7579,10000,75.79
82,0.5908648282051087,8089,10000,80.89
83,0.6156526245117188,8004,10000,80.04
84,0.5120458229064941,8290,10000,82.9
85,0.8987720651626587,7491,10000,74.91
86,0.5165202795982361,8286,10000,82.86
87,0.47238625211715696,8435,10000,84.35
88,0.6182818224906922,7997,10000,79.97
89,0.5748154999732972,8145,10000,81.45
90,0.6435176808357239,7904,10000,79.04
91,0.8287479254245758,7397,10000,73.97
92,0.6162449644088746,8037,10000,80.37
93,0.4860495509147644,8405,10000,84.05
94,0.7299960006713867,7703,10000,77.03
95,0.7537022320747375,7594,10000,75.94
96,0.5892872138977051,8062,10000,80.62
97,0.496963725233078,8422,10000,84.22
98,0.6006846946716309,8162,10000,81.62
99,0.7574227056503295,7720,10000,77.2
100,0.5243395050048828,8310,10000,83.1
101,0.2175593754529953,9243,10000,92.43
102,0.20332899231910706,9315,10000,93.15
103,0.19814414801597596,9348,10000,93.48
104,0.20725460324287415,9336,10000,93.36
105,0.19995384888648987,9361,10000,93.61
106,0.21182873787879944,9340,10000,93.4
107,0.2171165915966034,9328,10000,93.28
108,0.20700951037406923,9337,10000,93.37
109,0.20878951988220215,9388,10000,93.88
110,0.2124153140068054,9377,10000,93.77
111,0.21468189539909363,9339,10000,93.39
112,0.2423758589744568,9306,10000,93.06
113,0.22924636750221253,9329,10000,93.29
114,0.21535074591636658,9365,10000,93.65
115,0.2506445202350616,9298,10000,92.98
116,0.23903043241500854,9328,10000,93.28
117,0.2567437159538269,9274,10000,92.74
118,0.22393690409660338,9369,10000,93.69
119,0.24850041399002076,9305,10000,93.05
120,0.2537089270591736,9308,10000,93.08
121,0.2680765412807465,9255,10000,92.55
122,0.25770448064804075,9307,10000,93.07
123,0.23419735708236694,9331,10000,93.31
124,0.2674768768310547,9297,10000,92.97
125,0.25876409630775454,9275,10000,92.75
126,0.3409702539920807,9114,10000,91.14
127,0.306135799407959,9160,10000,91.6
128,0.2726904126167297,9265,10000,92.65
129,0.24910210952758788,9318,10000,93.18
130,0.2926957998275757,9222,10000,92.22
131,0.28252635369300844,9248,10000,92.48
132,0.2973705910205841,9197,10000,91.97
133,0.2849766119480133,9201,10000,92.01
134,0.2495656373977661,9302,10000,93.02
135,0.2940777817726135,9235,10000,92.35
136,0.2750462662696838,9254,10000,92.54
137,0.3080528600692749,9164,10000,91.64
138,0.31315579085350037,9143,10000,91.43
139,0.3267151034832001,9114,10000,91.14
140,0.28439278955459596,9192,10000,91.92
141,0.28070360083580015,9205,10000,92.05
142,0.2708082589626312,9259,10000,92.59
143,0.3059780650138855,9197,10000,91.97
144,0.31196546659469604,9160,10000,91.6
145,0.27550433254241946,9195,10000,91.95
146,0.29511448268890383,9193,10000,91.93
147,0.34996331958770754,9050,10000,90.5
148,0.3699314323425293,9074,10000,90.74
149,0.31034285435676573,9163,10000,91.63
150,0.2712421026229858,9239,10000,92.39
151,0.338197824549675,9107,10000,91.07
152,0.2796692395210266,9218,10000,92.18
153,0.3026389573574066,9215,10000,92.15
154,0.26744597249031066,9221,10000,92.21
155,0.2928901727676392,9192,10000,91.92
156,0.34513234000205995,9092,10000,90.92
157,0.2752087724685669,9208,10000,92.08
158,0.3417894936084747,9071,10000,90.71
159,0.2788604695796967,9216,10000,92.16
160,0.28133305282592774,9230,10000,92.3
161,0.298472731590271,9153,10000,91.53
162,0.29359387879371646,9200,10000,92.0
163,0.32108762640953065,9160,10000,91.6
164,0.34283169174194333,9071,10000,90.71
165,0.2856195548057556,9189,10000,91.89
166,0.29788081483840945,9167,10000,91.67
167,0.3645939516067505,9075,10000,90.75
168,0.3260768232345581,9128,10000,91.28
169,0.3357885895252228,9086,10000,90.86
170,0.2989956013202667,9163,10000,91.63
171,0.2885138822555542,9198,10000,91.98
172,0.30474358525276185,9170,10000,91.7
173,0.3226227719306946,9152,10000,91.52
174,0.3340747456073761,9056,10000,90.56
175,0.34333292746543886,9067,10000,90.67
176,0.28169912481307985,9221,10000,92.21
177,0.26790100626945496,9243,10000,92.43
178,0.29719496746063234,9216,10000,92.16
179,0.3168756935596466,9157,10000,91.57
180,0.34756207709312437,9034,10000,90.34
181,0.29137015180587766,9178,10000,91.78
182,0.3241054310798645,9090,10000,90.9
183,0.27582346303462985,9277,10000,92.77
184,0.31156727747917173,9167,10000,91.67
185,0.3023492839336395,9202,10000,92.02
186,0.286564768743515,9226,10000,92.26
187,0.3133488641738892,9173,10000,91.73
188,0.30872987880706787,9159,10000,91.59
189,0.30107810378074645,9218,10000,92.18
190,0.35740993394851683,9047,10000,90.47
191,0.3037989219665527,9237,10000,92.37
192,0.29939455552101135,9195,10000,91.95
193,0.2769938377380371,9217,10000,92.17
194,0.2973220981121063,9189,10000,91.89
195,0.299135272026062,9205,10000,92.05
196,0.3116196976661682,9151,10000,91.51
197,0.325007633972168,9135,10000,91.35
198,0.2770066485881805,9260,10000,92.6
199,0.31305539627075196,9159,10000,91.59
200,0.3059389667034149,9167,10000,91.67
201,0.21235732069015503,9450,10000,94.5
202,0.20954905004501342,9457,10000,94.57
203,0.20558669357299805,9472,10000,94.72
204,0.20775856132507325,9475,10000,94.75
205,0.21160044021606444,9479,10000,94.79
206,0.20763591117858887,9493,10000,94.93
207,0.20983174152374268,9488,10000,94.88
208,0.20983336272239686,9497,10000,94.97
209,0.20666947412490844,9491,10000,94.91
210,0.21387424626350404,9487,10000,94.87
211,0.21075314421653749,9492,10000,94.92
212,0.20944306745529176,9499,10000,94.99
213,0.2119120587348938,9511,10000,95.11
214,0.21159185876846315,9499,10000,94.99
215,0.2102719835281372,9507,10000,95.07
216,0.21114344720840453,9513,10000,95.13
217,0.21251385459899902,9514,10000,95.14
218,0.21201561527252197,9508,10000,95.08
219,0.21423991131782533,9516,10000,95.16
220,0.2163507703781128,9501,10000,95.01
221,0.21507303824424745,9501,10000,95.01
222,0.2145105050086975,9503,10000,95.03
223,0.2166130741596222,9506,10000,95.06
224,0.2155571030139923,9504,10000,95.04
225,0.21702926588058472,9506,10000,95.06
226,0.21284220867156983,9507,10000,95.07
227,0.2192590488433838,9506,10000,95.06
228,0.21678149762153626,9512,10000,95.12
229,0.2118471709728241,9507,10000,95.07
230,0.21515670528411865,9496,10000,94.96
231,0.21262874665260315,9511,10000,95.11
232,0.21304403162002564,9507,10000,95.07
233,0.21248338923454285,9510,10000,95.1
234,0.21632137780189514,9506,10000,95.06
235,0.2150952130317688,9507,10000,95.07
236,0.21399199237823485,9506,10000,95.06
237,0.21438299808502198,9508,10000,95.08
238,0.21690721983909608,9501,10000,95.01
239,0.21440956826210023,9516,10000,95.16
240,0.21523357496261597,9515,10000,95.15
241,0.21435346937179564,9524,10000,95.24
242,0.2134419771671295,9525,10000,95.25
243,0.21459886255264282,9517,10000,95.17
244,0.2158957190513611,9511,10000,95.11
245,0.21478332052230836,9519,10000,95.19
246,0.21637248606681825,9521,10000,95.21
247,0.21472899942398072,9516,10000,95.16
248,0.21783645205497743,9512,10000,95.12
249,0.2154590048789978,9517,10000,95.17
250,0.21692560806274414,9519,10000,95.19
251,0.21601474061012269,9509,10000,95.09
252,0.21754292683601378,9517,10000,95.17
253,0.2166104096889496,9525,10000,95.25
254,0.21516435561180114,9526,10000,95.26
255,0.21401915998458862,9520,10000,95.2
256,0.21503223233222962,9525,10000,95.25
257,0.21716303253173827,9524,10000,95.24
258,0.21199893383979798,9524,10000,95.24
259,0.2148039529323578,9517,10000,95.17
260,0.21283602385520936,9533,10000,95.33
261,0.2131072389125824,9535,10000,95.35
262,0.2140433198451996,9522,10000,95.22
263,0.2163111222743988,9519,10000,95.19
264,0.21631481666564942,9524,10000,95.24
265,0.21572996563911437,9529,10000,95.29
266,0.21599276094436645,9525,10000,95.25
267,0.2136620252609253,9531,10000,95.31
268,0.21551690354347228,9518,10000,95.18
269,0.21535421056747436,9537,10000,95.37
270,0.214057306432724,9521,10000,95.21
271,0.21664413452148437,9527,10000,95.27
272,0.21789811906814574,9512,10000,95.12
273,0.2158690278530121,9517,10000,95.17
274,0.2153629075050354,9526,10000,95.26
275,0.2155706962108612,9517,10000,95.17
276,0.21310464329719545,9528,10000,95.28
277,0.2148949851512909,9529,10000,95.29
278,0.21669662280082702,9522,10000,95.22
279,0.21428945231437682,9520,10000,95.2
280,0.21546606259346007,9519,10000,95.19
281,0.2189828941345215,9516,10000,95.16
282,0.21675794548988342,9519,10000,95.19
283,0.21567779836654663,9522,10000,95.22
284,0.2175098382949829,9527,10000,95.27
285,0.21732640523910524,9530,10000,95.3
286,0.21647382974624635,9525,10000,95.25
287,0.21469420118331908,9519,10000,95.19
288,0.21476944370269777,9524,10000,95.24
289,0.21492527990341187,9526,10000,95.26
290,0.21401695928573608,9526,10000,95.26
291,0.21488992733955384,9533,10000,95.33
292,0.21487906141281127,9529,10000,95.29
293,0.21812564034461976,9517,10000,95.17
294,0.21457630577087403,9529,10000,95.29
295,0.2142325481891632,9525,10000,95.25
296,0.21212576971054078,9526,10000,95.26
297,0.21605042972564698,9507,10000,95.07
298,0.21217757458686828,9522,10000,95.22
299,0.21864186081886292,9517,10000,95.17
300,0.21674842281341553,9525,10000,95.25
